Unit #AK001484D;5902.000000;5364.296387
Unit #AK001531U;4632.000000;4536.562988
Module #AK100747T;96324.000000;94146.851562
Module #AK100765E;17427.000000;14837.611328
Unit #AL000019U;1220.000000;619.633606
Module #AL100468P;77552.000000;73785.476562
Plant #AL200216U;222008.000000;187328.171875
Plant #AL200364Q;873703.000000;730314.312500
Facility complex #AL400026K;17065700.000000;14886567.000000
Unit #AM000063S;3602.000000;3338.375732
Unit #AM000393X;5974.000000;5477.153320
Unit #AM000407C;2969.000000;2829.126953
Module #AM100126Q;96281.000000;94005.312500
Module #AM100967D;81942.000000;70226.820312
Module #AM101049F;56640.000000;52755.265625
Module #AM101134R;104021.000000;95285.281250
Plant #AM200700B;250899.000000;219937.250000
Unit #AN000176B;1329.000000;1307.089478
Unit #AN000229F;7668.000000;7510.129395
Unit #AN001381N;5408.000000;5084.463379
Unit #AN001554T;5564.000000;5438.322754
Module #AN100338Z;89959.000000;83034.375000
Module #AN100486V;84345.000000;77687.820312
Module #AN101170S;45022.000000;38604.644531
Unit #AO000748X;4151.000000;3497.882568
Module #AO100462U;47044.000000;41760.128906
Module #AO100644Q;93125.000000;85434.718750
Module #AO101009S;90861.000000;82711.171875
Plant #AO200123D;937716.000000;906673.937500
Plant #AO200393D;273917.000000;253295.015625
Unit #AP000735W;10813.000000;9218.576172
Unit #AP001101S;1283.000000;539.577271
Unit #AP001181G;10188.000000;8982.592773
Module #AP100585G;100283.000000;95556.265625
Module #AP100693S;87539.000000;78753.101562
Module #AP100870I;93874.000000;90638.031250
Plant #AP200542P;181987.000000;156758.281250
Plant #AP200617G;927050.000000;864538.250000
Unit #AQ000847V;10586.000000;9962.478516
Unit #AQ000861E;7168.000000;6111.809570
Unit #AQ001155Y;6035.000000;5644.315918
Unit #AQ001399Z;1504.000000;1431.590454
Module #AQ100051A;25314.000000;21362.994141
Module #AQ100199R;71817.000000;62133.230469
Module #AQ100869N;12906.000000;9397.819336
Plant #AQ200702E;1067828.000000;955536.312500
Unit #AR001008Q;4585.000000;3974.072998
Module #AR100609Z;66549.000000;64236.585938
Module #AR100980X;66243.000000;58091.660156
Module #AR101228A;58564.000000;49567.882812
Plant #AR200030I;124650.000000;22238.937500
Plant #AR200411A;572853.000000;520944.218750
Plant #AR200547U;112201.000000;107278.648438
Plant #AR200732A;249206.000000;244118.687500
Module #AS100536D;98866.000000;88348.773438
Unit #AT000357M;2124.000000;1919.338989
Unit #AT000764B;1241.000000;941.791992
Unit #AT001110Y;2535.000000;2234.300049
Module #AT100249Y;65853.000000;63736.101562
Module #AT101101B;92292.000000;84399.289062
Plant #AT200193G;236915.000000;207786.671875
Plant #AT200223H;539179.000000;493552.000000
Plant #AT200279R;127188.000000;100149.351562
Plant #AT200591T;738392.000000;622161.625000
Unit #AU000067H;7342.000000;6252.713867
Unit #AU000239R;6352.000000;5823.997559
Unit #AU000256I;6621.000000;5870.523438
Module #AU100102S;65286.000000;62110.355469
Module #AU101042Q;25049.000000;23876.599609
Plant #AU200050F;544130.000000;478620.656250
Plant #AU200231W;910956.000000;840915.687500
Unit #AV000722C;1271.000000;1230.188599
Unit #AV001015J;6746.000000;6633.392578
Module #AV100758L;63020.000000;53364.093750
Module #AV101190T;92956.000000;91056.367188
Plant #AV200698E;470868.000000;400144.968750
Plant #AV200723X;649435.000000;632560.250000
Unit #AW000034Q;1939.000000;1688.779907
Unit #AW000440E;5462.000000;4839.282715
Unit #AW000593T;6183.000000;5239.641602
Unit #AW000751E;4855.000000;4692.303711
Unit #AW001147T;5595.000000;5047.219238
Unit #AW001204H;4675.000000;4414.926758
Module #AW100084T;108659.000000;103177.218750
Module #AW101048J;104422.000000;103246.867188
Plant #AW300113V;2711797.000000;2267368.000000
Unit #AX000023Z;4841.000000;4083.496826
Unit #AX000527G;1827.000000;1545.021851
Unit #AX001168N;2565.000000;2464.358887
Unit #AX001626E;6074.000000;5325.173828
Plant #AX200147J;627984.000000;551571.937500
Plant #AX200273D;572292.000000;505582.250000
Plant #AX200579L;225752.000000;211868.437500
Unit #AY000419Z;5544.000000;5446.759277
Unit #AY000632A;3964.000000;3479.041748
Unit #AY000837E;1174.000000;591.424011
Plant #AY200713C;827463.000000;792391.312500
Plant #AY200792P;838727.000000;812469.687500
Unit #AZ000166D;2498.000000;2143.046875
Unit #AZ000170V;5235.000000;4675.535645
Unit #AZ000334B;9780.000000;9074.448242
Unit #AZ000920Y;2878.000000;2717.030273
Module #AZ100381S;84259.000000;77378.398438
Module #AZ100637J;48517.000000;46896.449219
Module #AZ100754T;25043.000000;24444.835938
Unit #BA000787K;10845.000000;9612.414062
Unit #BA000996J;5817.000000;5323.207520
Unit #BA001375M;3637.000000;3293.279785
Module #BA100458I;108962.000000;100786.039062
Module #BA100575Y;67283.000000;60763.843750
Plant #BA200011G;360457.000000;334930.531250
Plant #BA200090O;724485.000000;698749.125000
Plant #BA200244Y;121027.000000;54223.539062
Unit #BB000676X;6649.000000;6440.249023
Module #BB100075M;72772.000000;64059.531250
Module #BB100794S;90628.000000;78404.617188
Plant #BB200240Q;182942.000000;168926.890625
Unit #BC000588R;2065.000000;1864.158691
Unit #BC000965U;5565.000000;4863.090820
Unit #BC001146E;5739.000000;5145.739258
Unit #BC001441U;4196.000000;3802.421631
Module #BC100567J;91452.000000;89103.531250
Unit #BD000254X;3126.000000;2782.580811
Unit #BD000655Y;3049.000000;2674.364258
Module #BD100426S;92421.000000;81901.804688
Module #BD100473B;39515.000000;34024.503906
Module #BD100539F;91058.000000;82930.421875
Plant #BD200091B;397769.000000;385017.125000
Plant #BD200120H;122914.000000;107558.039062
Plant #BD200583Y;927795.000000;909653.500000
Unit #BE000209Y;1194.000000;1138.362061
Unit #BE000594I;10757.000000;9252.256836
Unit #BE000790O;2912.000000;2642.740723
Unit #BE000912S;1127.000000;1059.999023
Unit #BE001159T;4288.000000;3866.950928
Module #BE100077V;69689.000000;63040.320312
Module #BE100488Y;46382.000000;44976.148438
Module #BE100805X;101955.000000;93154.203125
Module #BE101077N;105994.000000;101207.570312
Plant #BE200206B;974809.000000;927631.250000
Plant #BE200388Y;999829.000000;973864.437500
Plant #BE300191X;1536048.000000;1276667.250000
Unit #BF000571Z;1706.000000;1549.463013
Unit #BF000681O;6280.000000;5856.973633
Unit #BF001346F;3604.000000;3463.344482
Plant #BF200128C;913235.000000;887638.375000
Plant #BF300126E;1219876.000000;741557.187500
Unit #BG000218U;6590.000000;5819.459473
Unit #BG000367Z;7178.000000;6706.951660
Unit #BG000629U;10969.000000;10782.234375
Unit #BG000759F;7886.000000;7045.224609
Unit #BG000950M;4850.000000;4348.870605
Unit #BG001453W;7245.000000;6432.804688
Unit #BG001547M;2273.000000;1943.075562
Plant #BG200602N;220972.000000;195330.578125
Unit #BH000017K;3014.000000;2752.371582
Unit #BH000645T;5874.000000;5352.209961
Unit #BH000856X;2172.000000;1933.037720
Unit #BH001283C;8646.000000;7502.429199
Unit #BH001578A;4810.000000;4090.392578
Module #BH100011Q;90878.000000;84993.070312
Plant #BH200422V;127251.000000;15935.629883
Unit #BI000006I;1937.000000;1628.256104
Unit #BI001330N;2749.000000;2593.386230
Module #BI100257Q;53568.000000;52500.593750
Module #BI100355O;68231.000000;62539.605469
Module #BI101209U;107037.000000;97758.742188
Plant #BI200138N;1001971.000000;904889.437500
Plant #BI200664L;606547.000000;528927.875000
Unit #BJ000104R;2389.000000;2171.203369
Unit #BJ000517S;3401.000000;3246.376465
Unit #BJ000590I;2273.000000;1947.138916
Unit #BJ000962P;2901.000000;2843.294922
Module #BJ100272Z;43534.000000;41951.945312
Module #BJ101112U;107159.000000;93963.531250
Plant #BJ200441F;1083949.000000;1056459.625000
Unit #BK000942J;8525.000000;7599.842285
Unit #BK001028N;6171.000000;5406.693848
Module #BK100340T;99341.000000;94042.601562
Module #BK100667Q;91729.000000;87523.031250
Module #BK100852E;90897.000000;86453.421875
Module #BK101194C;104621.000000;102068.445312
Plant #BK300179N;4722816.000000;4050208.500000
Unit #BL000572J;7951.000000;6771.515625
Unit #BL000616V;1443.000000;1228.270264
Unit #BL001043G;1161.000000;627.765076
Module #BL100045N;92936.000000;78514.703125
Module #BL100572V;85964.000000;72542.906250
Module #BL101178G;95551.000000;91359.078125
Unit #BM000634G;1352.000000;1186.674316
Unit #BM000730U;3938.000000;3401.824463
Module #BM100922R;108289.000000;95440.726562
Plant #BM200106X;127793.000000;39180.699219
Plant #BM300282U;7569628.000000;7125323.000000
Unit #BN000553U;3207.000000;2984.956787
Unit #BN001067J;2530.000000;2396.866455
Plant #BN200238S;1049037.000000;1014902.750000
Plant #BO200784X;898199.000000;883454.500000
Unit #BP000499F;3435.000000;2945.965332
Unit #BP000677J;3363.000000;2989.286621
Module #BP100671Z;107015.000000;102425.226562
Plant #BP300279U;3491718.000000;3121732.250000
Unit #BQ000450W;7333.000000;6276.828125
Unit #BQ000480M;3136.000000;2644.005615
Unit #BQ001359E;5974.000000;5810.041504
Unit #BQ001437U;3812.000000;3488.271729
Module #BQ100561K;72810.000000;69177.671875
Module #BQ101025D;40841.000000;37611.214844
Plant #BQ200553D;668813.000000;629173.562500
Facility complex #BQ400037J;6671859.000000;6173294.000000
Unit #BR000300M;4794.000000;4223.135254
Unit #BR001216L;3409.000000;3126.841309
Module #BR100501M;80457.000000;70527.070312
Plant #BR200567K;862302.000000;738592.937500
Unit #BS000275I;1358.000000;1333.150513
Unit #BS000608C;4855.000000;4164.658203
Unit #BS001265W;9326.000000;8104.204590
Module #BS100020B;65095.000000;63148.847656
Module #BS100195Q;82768.000000;80309.046875
Module #BS100472U;101949.000000;95989.148438
Plant #BS200410K;1004148.000000;854666.625000
Unit #BT000228C;4577.000000;4317.901855
Unit #BT000323M;5640.000000;5167.646973
Unit #BT001200K;5725.000000;5425.141602
Module #BT100500G;95818.000000;84675.976562
Plant #BT200615L;968217.000000;887524.750000
Facility complex #BT400004O;7130109.000000;6150791.000000
Unit #BU000204U;2721.000000;2352.493164
Unit #BU000697U;8349.000000;7051.249512
Module #BU100059S;98390.000000;95781.992188
Module #BU100270E;52210.000000;48291.785156
Module #BU100351K;63631.000000;54912.519531
Module #BU100454Q;79090.000000;68651.343750
Plant #BU200640M;773986.000000;702243.750000
Facility complex #BU400072D;10244640.000000;8591442.000000
Module #BV100047H;63027.000000;55126.101562
Module #BV100275T;92283.000000;79471.375000
Module #BV100654K;44183.000000;38739.394531
Plant #BV200077Q;744579.000000;726017.812500
Plant #BV200130N;1033653.000000;1013702.812500
Plant #BV200189S;694896.000000;645328.250000
Plant #BV200427Q;269610.000000;261480.406250
Facility complex #BV400028N;6875915.000000;6260752.000000
Unit #BW000132E;1114.000000;455.519592
Unit #BW000135J;1243.000000;509.826324
Unit #BW000761D;1817.000000;1664.290771
Module #BW100111W;109699.000000;100032.203125
Module #BW100283X;108134.000000;103680.132812
Module #BW100451I;71906.000000;68693.640625
Module #BW100568Z;62010.000000;58173.871094
Module #BW100820L;48127.000000;45253.078125
Unit #BX001376W;1570.000000;1383.240601
Module #BX100190K;43975.000000;39871.039062
Module #BX100264W;104711.000000;94222.000000
Module #BX100921D;85976.000000;74234.132812
Module #BX100958Z;46467.000000;44920.992188
Module #BX101099H;109545.000000;98815.476562
Plant #BX200129S;971533.000000;945857.500000
Plant #BX200459N;127743.000000;69673.976562
Plant #BX300148I;8311738.000000;7224507.000000
Unit #BY000348Q;1173.000000;933.022766
Unit #BY000664D;8491.000000;7328.673828
Unit #BY000908Y;6071.000000;5845.463379
Unit #BY000985P;5673.000000;5515.500488
Module #BY100170S;109668.000000;104706.843750
Module #BY101147K;109611.000000;107222.804688
Unit #BZ000955T;8526.000000;7713.877441
Unit #BZ000991K;7844.000000;6959.463867
Unit #BZ001255F;6576.000000;5801.452148
Module #BZ100259M;107323.000000;91709.218750
Module #BZ100336N;106096.000000;101499.328125
Plant #BZ200176N;794856.000000;726817.250000
Plant #BZ200552B;1057430.000000;891227.000000
Unit #CA000177K;6558.000000;5776.418457
Unit #CA001128T;8656.000000;8477.992188
Unit #CA001642C;2318.000000;2234.569580
Module #CA100439C;93464.000000;84851.929688
Module #CA100974Z;19717.000000;16965.863281
Plant #CA200171A;155513.000000;141302.093750
Plant #CA300150E;1251393.000000;218566.890625
Unit #CB000379X;5709.000000;5244.850098
Unit #CB000582W;2608.000000;2451.264648
Module #CB100229G;38523.000000;36329.851562
Module #CB100560E;102234.000000;101001.203125
Module #CB100578D;84675.000000;73819.046875
Unit #CC000933T;6974.000000;6620.532227
Module #CC100158T;63575.000000;61736.117188
Module #CC100350N;102586.000000;101241.648438
Plant #CC200124C;400315.000000;389247.343750
Plant #CC300265Z;5605819.000000;5129912.500000
Unit #CD000836K;7549.000000;6397.381348
Unit #CD000971C;5631.000000;5389.668945
Unit #CD001065G;1110.000000;942.061096
Unit #CD001491M;1337.000000;1168.481445
Unit #CD001551I;7680.000000;6714.295898
Module #CD100649P;107691.000000;104102.757812
Plant #CD200477G;821305.000000;777859.437500
Plant #CD200671O;616276.000000;588404.812500
Plant #CD200795Q;731739.000000;705666.500000
Unit #CE000121J;2055.000000;1813.441895
Unit #CE000589Q;6941.000000;5901.700195
Unit #CE001516O;4333.000000;3789.242188
Module #CE101131R;107719.000000;93750.468750
Unit #CF000028E;2920.000000;2682.939453
Unit #CF001324H;1731.000000;1692.833008
Module #CF100150J;107600.000000;103773.789062
Module #CF100490K;108416.000000;98718.039062
Module #CF100792K;94063.000000;91406.609375
Unit #CG000169B;8567.000000;8286.562500
Unit #CG000303I;9514.000000;9389.566406
Unit #CG000576J;1149.000000;1109.578003
Module #CG100337Q;44342.000000;38346.125000
Module #CG100384N;66164.000000;58846.792969
Module #CG100485Q;67759.000000;64884.851562
Module #CG100964S;37060.000000;33898.601562
Plant #CG200070R;109111.000000;88191.203125
Plant #CG300007Z;1152765.000000;991400.125000
Unit #CH000723N;2885.000000;2669.020264
Unit #CH001427J;1538.000000;1486.050049
Module #CH100995F;40498.000000;35282.136719
Module #CH101080F;100949.000000;91384.062500
Module #CH101150Q;91511.000000;90310.468750
Plant #CH300137O;10440566.000000;9384761.000000
Plant #CH300181L;2850770.000000;2609489.250000
Plant #CH300289Q;5304892.000000;4548473.500000
Unit #CI000468M;4750.000000;4447.207520
Unit #CI000494C;5383.000000;4849.021973
Module #CI100663W;92201.000000;86826.906250
Module #CI101060V;89924.000000;86388.640625
Plant #CI300312H;1215210.000000;359021.687500
Unit #CJ000320J;5369.000000;5070.039062
Module #CJ100000T;89382.000000;77376.562500
Module #CJ100143H;90639.000000;85582.070312
Module #CJ100984J;102929.000000;98597.242188
Module #CJ101179W;34642.000000;30395.972656
Plant #CJ200248B;901612.000000;782141.187500
Plant #CJ200276N;671646.000000;585490.125000
Plant #CJ300038N;1100187.000000;969102.250000
Unit #CK000610H;6754.000000;6172.179199
Unit #CK001107S;5730.000000;5440.874023
Unit #CK001310I;1267.000000;1052.728760
Unit #CK001378R;1801.000000;1636.322632
Module #CK100243V;40722.000000;36561.785156
Module #CK100879P;94017.000000;90039.515625
Module #CK101007C;39113.000000;36912.796875
Unit #CL001081X;10186.000000;9102.618164
Unit #CL001098N;3472.000000;2965.621582
Unit #CL001496V;6892.000000;6227.996582
Module #CL100007D;12592.000000;7073.669434
Module #CL100914C;99435.000000;83784.773438
Module #CL101151D;56846.000000;53462.269531
Plant #CL200564E;512146.000000;500101.062500
Plant #CL300324U;1204219.000000;277181.343750
Unit #CM001382G;1601.000000;1353.965576
Module #CM100418M;20539.000000;20135.955078
Module #CM101143F;97249.000000;91596.843750
Plant #CM300015Q;1262996.000000;1160500.250000
Plant #CM300266V;1232179.000000;1071993.375000
Unit #CN000366N;7124.000000;6711.275391
Unit #CN001049O;5556.000000;5202.886230
Module #CN100816Q;81434.000000;73480.625000
Module #CN101054K;109396.000000;100127.429688
Plant #CN200419V;213018.000000;191016.390625
Plant #CN200778Y;938583.000000;922911.187500
Plant #CN300258N;2085510.000000;1980300.000000
Unit #CO000143N;4021.000000;3477.911133
Unit #CO000446Y;2223.000000;2080.287598
Unit #CO000556L;7632.000000;7176.259766
Unit #CO000876D;2087.000000;1813.789917
Unit #CO000959U;1170.000000;511.705933
Plant #CO200458S;597352.000000;511009.375000
Facility complex #CO400022N;8643179.000000;8072761.500000
Unit #CP000085I;2946.000000;2802.661133
Unit #CP000140H;5893.000000;5725.856934
Unit #CP000386B;3471.000000;3032.247559
Unit #CP000693V;7542.000000;6704.757324
Module #CP100081D;58366.000000;55122.300781
Module #CP101033S;64388.000000;60895.148438
Plant #CP200745Z;752116.000000;730641.875000
Unit #CQ000973C;6804.000000;5725.748535
Unit #CQ001303T;2834.000000;2449.334229
Unit #CQ001316A;9448.000000;8339.523438
Module #CQ100132O;93460.000000;81137.226562
Module #CQ100659S;71530.000000;66817.804688
Module #CQ100944R;104611.000000;93050.367188
Plant #CQ200406P;911878.000000;845866.875000
Facility complex #CQ400024W;2192203.000000;1583063.375000
Unit #CR000390Q;10478.000000;9258.016602
Unit #CR001312E;6245.000000;6075.349609
Module #CR100032Q;106653.000000;104602.601562
Module #CR100434O;83274.000000;75867.578125
Module #CR100528Q;90698.000000;76723.000000
Module #CR100687L;78921.000000;77434.046875
Module #CR100690R;67560.000000;61528.527344
Plant #CR200808J;121855.000000;94122.578125
Facility complex #CR400070F;5452678.000000;4655060.500000
Unit #CS000998W;5749.000000;5358.088379
Unit #CS001608T;6575.000000;6406.900879
Module #CS100403L;34386.000000;28984.228516
Module #CS101075L;78325.000000;67141.742188
Unit #CT001038T;2486.000000;2281.028076
Unit #CT001636C;8898.000000;7907.694824
Module #CT100040E;23742.000000;22877.332031
Module #CT100433A;81078.000000;69005.351562
Plant #CT200721W;436377.000000;381712.500000
Unit #CU000411G;4903.000000;4713.013672
Unit #CU000648Y;7411.000000;6670.065430
Unit #CU001625D;2889.000000;2555.261963
Module #CU100936K;63635.000000;60863.144531
Plant #CU200716S;907698.000000;776767.312500
Plant #CU300167H;1143632.000000;311403.437500
Unit #CV000560L;7734.000000;7049.718750
Unit #CV000672P;6630.000000;6084.061035
Unit #CV000678V;5404.000000;4713.258301
Unit #CV000757Q;7758.000000;7481.643066
Unit #CV001193F;7226.000000;6914.008301
Module #CV100137H;78224.000000;74087.687500
Plant #CV200329M;977505.000000;943292.437500
Plant #CV300319C;1278850.000000;807117.687500
Unit #CW000214F;4061.000000;3424.976318
Unit #CW001058Y;10341.000000;9332.913086
Module #CW100156U;93351.000000;79312.296875
Module #CW101061W;12524.000000;6556.644043
Module #CW101069F;99694.000000;90355.414062
Plant #CW200749M;251293.000000;223753.171875
Unit #CX000093J;5288.000000;5083.793945
Module #CX100474X;60519.000000;57224.164062
Module #CX101039V;90757.000000;89110.171875
Plant #CX200378A;961832.000000;860234.687500
Plant #CX200500N;431165.000000;395248.937500
Plant #CX200636G;754188.000000;657637.562500
Plant #CX200689B;119795.000000;38374.964844
Plant #CX300142K;1195528.000000;435635.062500
Unit #CY000607D;6409.000000;5579.519043
Unit #CY000827M;1834.000000;1655.664551
Unit #CY001179T;7712.000000;7456.372070
Unit #CY001392D;1357.000000;1329.811768
Plant #CY200326O;117497.000000;61329.378906
Plant #CY200471U;243099.000000;222873.093750
Plant #CY200565Q;470952.000000;416610.375000
Plant #CY300062Z;1286890.000000;547282.625000
Unit #CZ001085T;1510.000000;1477.676758
Unit #CZ001173H;2845.000000;2699.951904
Unit #CZ001455A;1830.000000;1547.651367
Unit #CZ001597J;6436.000000;6059.365723
Module #CZ100127B;52325.000000;45293.000000
Module #CZ101027O;96857.000000;90167.437500
Module #CZ101037A;96013.000000;94049.195312
Plant #CZ300046X;1791147.000000;1567714.875000
Plant #CZ300212C;1197167.000000;133497.625000
Facility complex #CZ400038O;9521721.000000;8291232.500000
Unit #DA000814B;1151.000000;553.418823
Unit #DA000867N;1290.000000;652.617554
Unit #DA001609J;1326.000000;882.571533
Module #DA100086I;60408.000000;53974.707031
Module #DA100205H;94408.000000;90332.585938
Module #DA101005B;84873.000000;72175.671875
Plant #DA200339E;671501.000000;639285.375000
Unit #DB000623K;7451.000000;6363.088867
Unit #DB000830V;2237.000000;1937.711426
Module #DB100114L;107954.000000;103560.796875
Module #DB100186X;98094.000000;94098.867188
Module #DB100584G;106028.000000;97954.062500
Module #DB100650C;28913.000000;25247.728516
Plant #DB200004K;462532.000000;452955.593750
Plant #DB200058M;271136.000000;250306.796875
Plant #DB200478K;129529.000000;35520.304688
Plant #DB300222O;1216893.000000;354108.906250
Unit #DC000537K;2829.000000;2744.730957
Unit #DC001031G;3853.000000;3667.191895
Unit #DC001198I;9114.000000;8575.743164
Module #DC100437C;81231.000000;68746.750000
Unit #DD000618F;5587.000000;5278.703125
Unit #DD001208X;7501.000000;7378.666504
Unit #DD001622C;7304.000000;6411.447754
Unit #DD001629W;8878.000000;7608.988281
Plant #DD200052X;981757.000000;902841.250000
Plant #DD200099P;817748.000000;739368.375000
Unit #DE000207F;7926.000000;7758.022949
Unit #DE000302B;4647.000000;4027.277344
Unit #DE000886Y;9100.000000;7828.813477
Unit #DE000926A;6781.000000;5901.723633
Module #DE100104U;104317.000000;95729.914062
Module #DE100610S;95256.000000;84169.359375
Plant #DE200181N;121585.000000;115095.296875
Unit #DF000157W;7232.000000;6603.339844
Unit #DF000359H;6000.000000;5309.803711
Unit #DF000987Q;4320.000000;4079.288330
Unit #DF001167G;1207.000000;595.008057
Unit #DF001318N;7241.000000;6723.079102
Unit #DF001450E;7883.000000;6808.518555
Unit #DF001573H;7469.000000;6284.976074
Module #DF100222Q;106915.000000;104100.093750
Unit #DG000692O;7245.000000;6209.805176
Unit #DG001124L;7836.000000;7059.145508
Module #DG100405Z;88284.000000;82971.843750
Module #DG100897F;91861.000000;87063.703125
Plant #DG200205I;736263.000000;715423.937500
Plant #DG200687Y;896205.000000;825891.437500
Plant #DG300119G;1936638.000000;1733626.500000
Plant #DG300261L;1273876.000000;1023532.750000
Plant #DG300317F;1587682.000000;1513549.125000
Unit #DH001362X;7476.000000;7062.454590
Module #DH100160X;56403.000000;52960.406250
Module #DH100798J;33894.000000;31802.271484
Module #DH101154R;40162.000000;39270.730469
Plant #DH200688B;126258.000000;68975.992188
Plant #DH200720Z;569048.000000;546548.812500
Plant #DH200765F;654060.000000;591597.375000
Unit #DI000361T;7813.000000;7429.730957
Unit #DI000806V;7345.000000;6592.376465
Unit #DI001174O;6273.000000;5480.395996
Unit #DI001477M;5620.000000;4973.300293
Module #DI100931I;99112.000000;97712.164062
Plant #DI200237M;599024.000000;568046.812500
Plant #DI200322G;335345.000000;288004.687500
Plant #DI200709S;1097268.000000;998888.562500
Unit #DJ000247P;7947.000000;7727.256836
Unit #DJ000766C;10490.000000;9559.726562
Unit #DJ000900A;9013.000000;7733.333008
Unit #DJ001084V;6635.000000;5639.229004
Unit #DJ001465J;9864.000000;9608.163086
Module #DJ100227H;56251.000000;48196.171875
Module #DJ100492V;106497.000000;101768.804688
Plant #DJ200226I;340149.000000;303504.750000
Unit #DK000003O;7453.000000;6921.798828
Unit #DK000518X;6581.000000;5766.166016
Unit #DK000709W;5929.000000;5483.893555
Unit #DK000747Y;4976.000000;4629.604492
Module #DK100324U;78339.000000;72946.835938
Module #DK100719M;92814.000000;90311.218750
Module #DK101215T;98668.000000;97059.257812
Unit #DL000036O;7640.000000;6815.413574
Unit #DL000212D;2427.000000;2225.631104
Unit #DL000644Z;3917.000000;3519.805420
Unit #DL000736E;2375.000000;2144.138184
Unit #DL001515G;4162.000000;4118.838867
Unit #DL001518G;2541.000000;2390.920654
Module #DL100091O;103707.000000;96852.648438
Module #DL100247F;95166.000000;83195.843750
Module #DL100588H;82324.000000;70959.281250
Module #DL101158N;54985.000000;52651.675781
Unit #DM000548M;7283.000000;6739.693848
Plant #DM200027Y;936442.000000;894750.437500
Plant #DM200260I;425286.000000;394267.218750
Plant #DM200396E;935299.000000;795338.375000
Plant #DM300047E;1363207.000000;1291943.000000
Unit #DN000508V;1141.000000;1004.065369
Unit #DN000514B;4378.000000;4213.319336
Unit #DN000954R;5948.000000;5663.099609
Plant #DN200755Q;879312.000000;739635.687500
Plant #DN300294Y;1482610.000000;1315814.000000
Facility complex #DN400039J;5695012.000000;5363129.500000
Unit #DO001119V;5400.000000;4910.949219
Module #DO100232Q;98397.000000;95020.921875
Module #DO101078M;99485.000000;95012.398438
Module #DO101186J;83824.000000;71987.765625
Unit #DP000332Z;1119.000000;541.376831
Unit #DP000851W;5845.000000;5499.338867
Unit #DP001042T;2717.000000;2397.227783
